date,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2020-08-07,KAU19,"17,050",1550,10,"16,300","17,050","16,300","62,735","1,029,001,050","16,402"
2020-08-10,KAU19,"17,100",50,0.29,"17,050","17,100","17,050","4,700","80,285,000","17,082"
2020-08-11,KAU19,"17,100",0,0,"17,100","17,100","17,100","4,500","76,950,000","17,100"
2020-08-12,KAU19,"17,200",100,0.58,"17,100","17,200","17,100","4,500","77,100,000","17,133"
2020-08-13,KAU19,"17,700",500,2.91,"17,800","17,800","17,700","4,500","79,950,000","17,767"
2020-08-14,KAU19,"17,750",50,0.28,"17,500","17,750","17,500","7,400","130,765,000","17,671"
2020-08-18,KAU19,"17,800",50,0.28,"17,750","17,800","17,750","10,000","177,625,000","17,763"
2020-08-19,KAU19,"19,000",1200,6.74,"17,900","19,000","17,900","18,200","337,875,000","18,565"
2020-08-20,KAU20,"19,550",1750,9.83,"18,100","19,550","18,100","10,150","189,640,000","18,684"
2020-08-21,KAU20,"21,000",1450,7.42,"21,500","21,500","21,000","1,001","21,021,500","21,000"
2020-08-24,KAU20,"21,000",0,0,"21,000","21,000","21,000","83,500","1,753,500,000","21,000"
2020-08-25,KAU20,"20,800",-200,-0.95,"21,000","21,000","20,500","26,000","540,700,000","20,796"
2020-08-26,KAU20,"21,000",200,0.96,"20,800","21,000","20,800","20,120","420,978,000","20,923"
2020-08-27,KAU20,"21,450",450,2.14,"21,500","21,500","21,450","20,800","447,100,000","21,495"
2020-08-28,KAU20,"21,550",100,0.47,"21,900","21,900","21,550","13,680","296,581,400","21,680"
2020-08-31,KAU20,"21,400",-150,-0.7,"21,700","21,700","20,000","19,730","413,712,000","20,969"
2020-09-01,KAU20,"19,600",-1800,-8.41,"21,000","21,000","19,600","402,500","8,410,480,000","20,896"
2020-09-02,KAU20,"20,800",1200,6.12,"20,500","20,800","20,500","10,500","217,350,000","20,700"
2020-09-03,KAU20,"20,800",0,0,"20,800","20,800","20,500","23,500","488,350,000","20,781"
2020-09-04,KAU20,"21,200",400,1.92,"21,000","21,300","21,000","35,791","752,148,300","21,015"
2020-09-07,KAU20,"21,200",0,0,"21,200","21,300","21,200","5,500","116,750,000","21,227"
2020-09-08,KAU20,"21,300",100,0.47,"21,200","21,300","21,200","335,000","7,029,000,000","20,982"
2020-09-09,KAU20,"21,350",50,0.23,"21,250","21,350","21,250","8,100","172,415,000","21,286"
2020-09-10,KAU20,"21,350",0,0,"21,400","21,400","21,200","6,600","140,710,000","21,320"
2020-09-11,KAU20,"21,350",0,0,"21,350","21,350","21,350","20,650","440,877,500","21,350"
2020-09-14,KAU20,"21,300",-50,-0.23,"21,350","21,350","21,300","29,000","619,050,000","21,347"
2020-09-15,KAU20,"21,300",0,0,"21,300","21,350","21,300","46,736","995,726,800","21,305"
2020-09-16,KAU20,"21,400",100,0.47,"21,300","21,400","21,300","20,500","437,775,000","21,355"
2020-09-17,KAU20,"21,500",100,0.47,"21,400","21,500","21,400","32,764","702,605,600","21,444"
2020-09-18,KAU20,"21,700",200,0.93,"21,500","21,700","21,500","15,500","334,575,000","21,585"
2020-09-21,KAU20,"21,600",-100,-0.46,"21,700","21,700","21,600","11,000","238,400,000","21,673"
2020-09-22,KAU20,"21,850",250,1.16,"21,600","21,850","21,600","19,979","433,791,150","21,712"
2020-09-23,KAU20,"22,500",650,2.97,"22,000","22,500","22,000","33,000","732,900,000","22,209"
2020-09-24,KAU20,"22,550",50,0.22,"23,000","23,000","22,500","45,000","1,020,506,000","22,678"
2020-09-25,KAU20,"22,600",50,0.22,"22,600","22,700","22,600","22,500","509,000,000","22,622"
2020-09-28,KAU20,"22,750",150,0.66,"22,650","22,750","22,650","33,000","748,550,000","22,683"
2020-09-29,KAU20,"22,300",-450,-1.98,"22,700","22,750","22,300","33,023","748,555,750","22,668"
2020-10-05,KAU20,"22,200",-100,-0.45,"22,300","22,300","22,200","4,500","100,200,000","22,267"
2020-10-06,KAU20,"22,550",350,1.58,"22,300","22,550","22,300","7,000","156,750,000","22,393"
2020-10-07,KAU20,"22,800",250,1.11,"22,600","22,800","22,600","10,500","238,400,000","22,705"
2020-10-08,KAU20,"23,000",200,0.88,"22,900","23,000","22,900","5,000","114,550,000","22,910"
2020-10-12,KAU20,"23,150",150,0.65,"23,000","23,150","23,000","7,000","161,500,000","23,071"
2020-10-13,KAU20,"23,400",250,1.08,"23,200","23,400","23,200","7,000","162,900,000","23,271"
2020-10-14,KAU20,"23,700",300,1.28,"23,650","23,700","23,650","17,000","402,200,000","23,659"
2020-10-15,KAU20,"23,550",-150,-0.63,"23,000","23,800","23,000","35,500","825,375,000","23,250"
2020-10-16,KAU20,"24,100",550,2.34,"24,000","24,300","24,000","55,000","1,322,400,000","24,044"
2020-10-19,KAU20,"24,500",400,1.66,"24,500","24,500","24,100","93,500","2,262,625,000","24,199"
2020-10-20,KAU20,"25,000",500,2.04,"24,500","25,000","24,500","19,000","470,600,000","24,768"
2020-10-21,KAU20,"25,000",0,0,"25,000","25,100","25,000","14,500","362,800,000","25,021"
2020-10-22,KAU20,"24,500",-500,-2,"25,000","25,000","24,500","18,000","448,300,000","24,906"
2020-10-23,KAU20,"24,800",300,1.22,"25,000","25,000","24,800","35,000","873,400,000","24,954"
2020-10-26,KAU20,"24,900",100,0.4,"24,850","24,900","24,800","117,200","2,888,080,000","24,642"
2020-10-27,KAU20,"24,800",-100,-0.4,"25,100","25,100","24,800","64,004","1,592,125,400","24,875"
2020-10-28,KAU20,"24,300",-500,-2.02,"25,000","25,000","24,300","30,500","750,500,000","24,607"
2020-10-29,KAU20,"24,000",-300,-1.23,"24,000","24,000","24,000","48,000","1,152,000,000","24,000"
2020-10-30,KAU20,"24,050",50,0.21,"24,100","24,500","24,050","49,728","1,203,742,600","24,207"
2020-11-02,KAU20,"21,850",-2200,-9.15,"21,850","21,850","21,850","1,500","32,775,000","21,850"
2020-11-03,KAU20,"22,500",650,2.97,"21,850","22,500","21,850","9,500","210,275,000","22,134"
2020-11-04,KAU20,"22,500",0,0,"22,500","22,500","22,500","1,500","33,750,000","22,500"
2020-11-05,KAU20,"22,300",-200,-0.89,"22,300","22,300","22,150","46,500","1,032,350,000","22,201"
2020-11-06,KAU20,"22,250",-50,-0.22,0,0,0,0,0,0
2020-11-09,KAU20,"22,200",-50,-0.22,"22,050","22,200","22,050","35,469","783,711,800","22,096"
2020-11-10,KAU20,"22,200",0,0,"22,200","22,300","22,200","60,006","1,333,158,200","22,217"
2020-11-11,KAU20,"22,200",0,0,"22,200","22,200","22,150","37,500","831,500,000","22,173"
2020-11-12,KAU20,"22,200",0,0,"22,200","22,200","21,650","32,000","705,950,000","22,061"
2020-11-13,KAU20,"22,200",0,0,"22,200","22,200","22,200","14,000","310,800,000","22,200"
2020-11-16,KAU20,"22,150",-50,-0.23,"22,150","22,150","22,150","2,000","44,300,000","22,150"
2020-11-17,KAU20,"22,200",50,0.23,"22,200","22,200","22,200","23,000","510,600,000","22,200"
2020-11-18,KAU20,"22,250",50,0.23,"22,200","22,250","22,150","22,500","499,375,000","22,194"
2020-11-19,KAU20,"22,300",50,0.22,"22,300","22,300","22,300","24,000","535,200,000","22,300"
2020-11-20,KAU20,"22,350",50,0.22,"22,300","22,400","22,300","15,500","346,200,000","22,335"
2020-11-23,KAU20,"22,350",0,0,"22,350","22,350","22,350","27,000","603,450,000","22,350"
2020-11-24,KAU20,"22,400",50,0.22,"22,350","22,400","22,350","35,000","783,850,000","22,396"
2020-11-25,KAU20,"22,500",100,0.45,"22,350","22,500","22,350","36,400","814,565,000","22,378"
2020-11-26,KAU20,"22,500",0,0,"22,400","22,500","22,400","11,500","258,100,000","22,443"
2020-11-27,KAU20,"22,600",100,0.44,"22,500","22,600","22,500","25,500","574,800,000","22,541"
2020-11-30,KAU20,"22,700",100,0.44,"22,700","23,000","22,700","216,500","4,824,952,400","22,286"
2020-12-01,KAU20,"22,700",0,0,"22,700","22,700","22,700","3,824","86,804,800","22,700"
2020-12-02,KAU20,"22,700",0,0,"22,700","22,700","22,700","6,000","136,200,000","22,700"
2020-12-03,KAU20,"22,700",0,0,"22,700","22,700","22,700","14,176","321,795,200","22,700"
2020-12-04,KAU20,"22,900",200,0.88,"22,700","22,900","22,700","18,500","421,225,000","22,769"
2020-12-07,KAU20,"22,900",0,0,"22,900","22,900","22,900","13,300","304,570,000","22,900"
2020-12-08,KAU20,"23,100",200,0.87,"22,950","23,100","22,950","15,200","349,650,000","23,003"
2020-12-09,KAU20,"23,400",300,1.3,"23,100","23,400","23,100","10,500","243,550,000","23,195"
2020-12-10,KAU20,"23,400",0,0,"23,400","23,400","23,400","7,500","175,500,000","23,400"
2020-12-11,KAU20,"24,000",600,2.56,"23,600","24,300","23,600","15,000","359,950,000","23,997"
2020-12-14,KAU20,"25,000",1000,4.17,"24,600","25,000","24,600","4,500","111,100,000","24,689"
2020-12-15,KAU20,"27,500",2500,10,"26,000","27,500","26,000","37,800","1,015,500,000","26,865"
2020-12-16,KAU20,"28,000",500,1.82,"25,750","30,000","25,750","11,278","322,034,000","28,554"
2020-12-17,KAU20,"30,500",2500,8.93,"28,000","30,500","28,000","17,612","518,366,000","29,433"
2020-12-18,KAU20,"30,500",0,0,"30,500","31,000","30,500","6,935","213,585,000","30,798"
2020-12-21,KAU20,"27,450",-3050,-10,"28,000","29,500","27,450","16,700","464,545,000","27,817"
2020-12-22,KAU20,"28,000",550,2,"27,450","28,000","27,450","1,600","43,975,000","27,484"
2020-12-23,KAU20,"27,500",-500,-1.79,"27,500","27,500","27,500","5,600","154,000,000","27,500"
2020-12-24,KAU20,"27,500",0,0,"26,000","27,500","26,000","15,600","420,500,000","26,955"
2020-12-28,KAU20,"27,000",-500,-1.82,"27,500","27,500","27,000","228,980","5,846,835,000","25,534"
2020-12-29,KAU20,"24,500",-2500,-9.26,"24,500","25,000","24,300","166,060","4,205,960,000","25,328"
2020-12-30,KAU20,"23,000",-1500,-6.12,"24,000","25,000","23,000","22,808","548,687,800","24,057"
2021-01-04,KAU20,"23,000",0,0,"23,000","23,000","23,000","12,000","276,000,000","23,000"
2021-01-05,KAU20,"23,000",0,0,"23,000","23,000","23,000","2,000","46,000,000","23,000"
2021-01-06,KAU20,"22,500",-500,-2.17,"22,500","23,000","22,500","8,800","199,150,000","22,631"
2021-01-07,KAU20,"21,000",-1500,-6.67,"21,500","21,500","21,000","7,724","165,504,000","21,427"
2021-01-08,KAU20,"19,800",-1200,-5.71,"20,900","20,900","19,800","27,500","570,200,000","20,735"
2021-01-11,KAU20,"19,500",-300,-1.52,"18,900","19,500","18,900","9,500","184,350,000","19,405"
2021-01-12,KAU20,"18,900",-600,-3.08,"19,000","19,000","18,900","26,844","509,251,600","18,971"
2021-01-13,KAU20,"17,100",-1800,-9.52,"18,000","18,000","17,050","88,502","1,522,417,350","17,202"
2021-01-14,KAU20,"16,000",-1100,-6.43,"17,100","17,100","15,600","44,100","725,460,000","16,450"
2021-01-15,KAU20,"16,600",600,3.75,"15,500","16,600","15,500","13,200","205,420,000","15,562"
2021-01-18,KAU20,"18,000",1400,8.43,"16,100","18,000","16,100","19,200","333,500,000","17,370"
2021-01-19,KAU20,"18,100",100,0.56,"18,000","18,100","18,000","23,154","417,787,400","18,044"
2021-01-20,KAU20,"19,000",900,4.97,"18,200","19,000","18,200","23,500","435,460,000","18,530"
2021-01-21,KAU20,"20,900",1900,10,"19,000","20,900","19,000","34,746","671,897,600","19,337"
2021-01-22,KAU20,"21,000",100,0.48,"21,500","22,950","20,900","17,480","379,261,000","21,697"
2021-01-25,KAU20,"21,800",800,3.81,"21,000","21,800","21,000","10,705","230,459,000","21,528"
2021-01-26,KAU20,"20,800",-1000,-4.59,"21,000","21,100","20,800","32,366","677,708,400","20,939"
2021-01-27,KAU20,"20,000",-800,-3.85,"20,300","20,500","20,000","46,200","930,650,000","20,144"
2021-01-28,KAU20,"20,100",100,0.5,"20,000","20,100","20,000","41,985","840,188,500","20,012"
2021-01-29,KAU20,"19,400",-700,-3.48,"19,500","19,500","19,100","11,000","213,792,800","19,436"
2021-02-01,KAU20,"19,000",-400,-2.06,"18,900","19,000","18,900","2,700","51,150,000","18,944"
2021-02-02,KAU20,"18,900",-100,-0.53,"18,600","19,300","18,600","18,700","353,680,000","18,913"
2021-02-03,KAU20,"19,000",100,0.53,"18,900","19,000","18,800","17,000","321,100,000","18,888"
2021-02-04,KAU20,"19,100",100,0.53,"19,000","19,150","19,000","41,500","790,300,000","19,043"
2021-02-05,KAU20,"19,000",-100,-0.52,"19,000","19,100","19,000","23,700","450,320,000","19,001"
2021-02-08,KAU20,"19,100",100,0.53,"19,300","19,900","19,100","17,038","331,233,400","19,441"
2021-02-09,KAU20,"19,000",-100,-0.52,"19,000","19,100","19,000","25,462","484,778,000","19,039"
2021-02-10,KAU20,"19,100",100,0.53,"19,000","19,100","19,000","2,500","47,550,000","19,020"
2021-02-15,KAU20,"19,100",0,0,"19,100","19,100","19,000","48,565","926,091,500","19,069"
2021-02-16,KAU20,"19,000",-100,-0.52,"19,100","19,100","19,000","32,700","623,000,000","19,052"
2021-02-17,KAU20,"19,000",0,0,"19,000","19,100","19,000","20,500","390,300,000","19,039"
2021-02-18,KAU20,"18,900",-100,-0.53,"19,000","19,000","18,900","26,500","503,350,000","18,994"
2021-02-19,KAU20,"19,000",100,0.53,"19,000","19,000","18,950","18,500","351,425,000","18,996"
2021-02-22,KAU20,"19,000",0,0,"19,000","19,000","18,950","6,700","127,225,000","18,989"
2021-02-23,KAU20,"19,000",0,0,"19,000","19,000","19,000","17,462","331,778,000","19,000"
2021-02-24,KAU20,"19,000",0,0,"19,000","19,050","19,000","33,826","642,946,300","19,007"
2021-02-25,KAU20,"18,950",-50,-0.26,"19,000","19,000","18,950","36,729","696,464,550","18,962"
2021-02-26,KAU20,"18,950",0,0,"18,950","18,950","18,900","30,271","572,696,900","18,919"
2021-03-02,KAU20,"18,000",-950,-5.01,"18,800","18,800","18,000","3,000","54,900,000","18,300"
2021-03-03,KAU20,"18,400",400,2.22,"18,500","18,500","18,300","10,700","197,430,000","18,451"
2021-03-04,KAU20,"18,400",0,0,"18,200","18,450","18,200","14,100","259,890,000","18,432"
2021-03-05,KAU20,"18,900",500,2.72,"18,500","18,900","18,500","20,285","379,536,500","18,710"
2021-03-08,KAU20,"18,900",0,0,"18,900","18,900","18,850","13,600","256,965,000","18,894"
2021-03-09,KAU20,"18,900",0,0,"18,900","18,900","18,850","28,200","532,850,000","18,895"
2021-03-10,KAU20,"18,900",0,0,"18,900","18,950","18,900","32,500","614,976,550","18,922"
2021-03-11,KAU20,"18,900",0,0,"18,900","18,900","18,850","24,731","466,965,900","18,882"
2021-03-12,KAU20,"18,500",-400,-2.12,"18,800","18,800","18,500","36,900","688,160,000","18,649"
2021-03-15,KAU20,"18,000",-500,-2.7,"18,500","18,500","18,000","45,682","840,779,900","18,405"
2021-03-16,KAU20,"17,800",-200,-1.11,"17,900","18,000","17,800","54,669","977,625,100","17,883"
2021-03-17,KAU20,"18,000",200,1.12,"17,500","18,000","17,500","26,121","468,202,500","17,924"
2021-03-18,KAU20,"18,400",400,2.22,"17,900","18,500","17,900","4,751","86,003,500","18,102"
2021-03-19,KAU20,"18,300",-100,-0.54,"18,400","18,450","18,100","35,001","641,448,250","18,327"
2021-03-22,KAU20,"18,500",200,1.09,"18,500","18,600","18,400","34,103","630,860,550","18,499"
2021-03-23,KAU20,"18,700",200,1.08,"18,400","18,950","18,400","68,088","1,264,501,500","18,572"
2021-03-24,KAU20,"18,900",200,1.07,"18,750","19,100","18,700","57,288","1,085,462,000","18,947"
2021-03-25,KAU20,"18,900",0,0,"18,900","18,900","18,800","49,500","934,075,000","18,870"
2021-03-26,KAU20,"18,950",50,0.26,"18,900","18,950","18,800","70,501","1,331,213,850","18,882"
2021-03-29,KAU20,"18,900",-50,-0.26,"18,950","18,950","18,900","80,800","1,530,210,000","18,938"
2021-03-30,KAU20,"18,350",-550,-2.91,"18,650","18,650","18,350","52,500","970,760,000","18,491"
2021-03-31,KAU20,"18,100",-250,-1.36,"18,500","18,500","17,900","29,825","541,193,500","18,146"
2021-04-01,KAU20,"18,000",-100,-0.55,"18,000","18,700","18,000","13,200","244,600,000","18,530"
2021-04-02,KAU20,"17,500",-500,-2.78,"17,500","17,900","17,000","77,200","1,338,185,000","17,334"
2021-04-05,KAU20,"16,750",-750,-4.29,"17,400","17,400","16,700","101,700","1,724,120,000","16,953"
2021-04-06,KAU20,"15,400",-1350,-8.06,"15,950","15,950","15,200","149,927","2,342,455,500","15,624"
2021-04-07,KAU20,"16,300",900,5.84,"16,500","16,500","16,000","63,920","1,042,360,000","16,307"
2021-04-08,KAU20,"15,800",-500,-3.07,"16,400","16,400","15,700","103,100","1,659,050,500","16,092"
2021-04-09,KAU20,"15,000",-800,-5.06,"14,950","15,200","14,850","89,000","1,330,330,000","14,948"
2021-04-12,KAU20,"14,300",-700,-4.67,"14,600","14,600","13,900","134,040","1,907,520,300","14,231"
2021-04-13,KAU20,"14,550",250,1.75,"14,300","14,800","14,300","74,700","1,079,683,500","14,454"
2021-04-14,KAU20,"14,550",0,0,"14,550","14,600","14,550","92,291","1,343,434,050","14,557"
2021-04-15,KAU20,"15,000",450,3.09,"14,500","15,000","14,500","46,746","685,765,700","14,670"
2021-04-16,KAU20,"15,500",500,3.33,"15,000","15,500","15,000","128,038","1,936,139,500","15,122"
2021-04-19,KAU20,"15,700",200,1.29,"15,500","16,000","15,500","67,968","1,063,373,000","15,645"
2021-04-20,KAU20,"16,000",300,1.91,"15,900","16,100","15,700","67,324","1,073,566,500","15,946"
2021-04-21,KAU20,"16,700",700,4.38,"16,300","16,700","16,300","53,352","886,870,800","16,623"
2021-04-22,KAU20,"17,050",350,2.1,"16,850","17,100","16,850","23,684","403,365,900","17,031"
2021-04-23,KAU20,"17,750",700,4.11,"17,300","17,750","17,300","48,523","852,665,100","17,572"
2021-04-26,KAU20,"18,800",1050,5.92,"17,900","19,000","17,900","82,435","1,539,763,900","18,679"
2021-04-27,KAU20,"19,900",1100,5.85,"19,100","20,000","19,100","77,003","1,510,655,000","19,618"
2021-04-28,KAU20,"19,100",-800,-4.02,"19,900","19,900","19,100","59,919","1,161,082,000","19,378"
2021-04-29,KAU20,"18,300",-800,-4.19,"18,100","18,300","18,100","78,308","1,470,704,800","18,781"
2021-04-30,KAU20,"18,300",0,0,"18,100","18,700","18,100","35,542","654,415,400","18,412"
2021-05-03,KAU20,"17,000",-1300,-7.1,"17,100","17,500","17,000","16,500","295,350,000","17,900"
2021-05-04,KAU20,"17,050",50,0.29,"17,400","17,400","17,050","69,500","1,182,450,000","17,014"
2021-05-06,KAU20,"18,300",1250,7.33,"17,100","18,300","17,100","87,213","1,535,507,900","17,606"
2021-05-07,KAU20,"18,300",0,0,"18,100","18,300","18,100","50,000","914,700,000","18,294"
2021-05-10,KAU20,"18,000",-300,-1.64,"17,900","18,200","17,900","25,059","453,450,500","18,095"
2021-05-11,KAU20,"17,950",-50,-0.28,"18,000","18,000","17,900","52,720","948,264,000","17,987"
2021-05-12,KAU20,"17,900",-50,-0.28,"17,950","17,950","17,900","59,500","1,067,925,000","17,948"
2021-05-13,KAU20,"18,000",100,0.56,"17,900","18,000","17,850","57,007","1,021,722,500","17,923"
2021-05-14,KAU20,"18,000",0,0,"18,000","18,000","18,000","55,500","999,000,000","18,000"
2021-05-17,KAU20,"17,950",-50,-0.28,"18,000","18,000","17,950","50,434","906,280,300","17,970"
2021-05-18,KAU20,"17,850",-100,-0.56,"17,950","17,950","17,850","50,800","908,770,000","17,889"
2021-05-20,KAU20,"17,800",-50,-0.28,"17,850","17,950","17,800","102,470","1,827,977,300","17,839"
2021-05-21,KAU20,"17,700",-100,-0.56,"17,800","17,800","17,700","33,980","603,063,500","17,748"
2021-05-24,KAU20,"17,000",-700,-3.95,"17,600","17,600","16,950","91,645","1,583,375,250","17,277"
2021-05-25,KAU20,"17,000",0,0,"16,950","17,050","16,950","106,163","1,804,571,000","16,998"
2021-05-26,KAU20,"17,000",0,0,"16,950","17,000","16,900","72,068","1,220,707,700","16,938"
2021-05-27,KAU20,"17,050",50,0.29,"16,900","17,050","16,900","176,447","2,998,437,250","16,993"
2021-05-28,KAU20,"16,950",-100,-0.59,"17,000","17,050","16,950","75,068","1,275,671,900","16,994"
2021-05-31,KAU20,"17,050",100,0.59,"17,000","17,050","16,950","100,056","1,701,419,300","17,005"
2021-06-01,KAU20,"15,350",-1700,-9.97,"17,000","17,000","15,350","181,527","2,897,503,800","15,962"
2021-06-02,KAU20,"13,850",-1500,-9.77,"15,250","15,250","13,850","286,458","4,241,493,900","14,807"
2021-06-03,KAU20,"13,550",-300,-2.17,"12,600","13,550","12,600","378,617","4,894,561,600","12,927"
2021-06-04,KAU20,"14,100",550,4.06,"13,050","14,100","13,050","193,598","2,621,039,750","13,539"
2021-06-07,KAU20,"14,100",0,0,"13,500","14,300","13,500","230,985","3,238,849,700","14,022"
2021-06-08,KAU20,"14,150",50,0.35,"14,100","14,150","13,950","324,272","4,543,679,750","14,012"
2021-06-09,KAU20,"15,100",950,6.71,"14,700","15,100","14,400","305,061","4,508,674,550","14,780"
2021-06-10,KAU20,"15,500",400,2.65,"15,100","15,900","15,100","193,786","3,033,849,200","15,656"
2021-06-11,KAU20,"15,650",150,0.97,"14,100","15,700","14,100","114,315","1,775,397,700","15,531"
2021-06-14,KAU20,"15,550",-100,-0.64,"14,500","16,200","14,500","36,772","583,221,200","15,860"
2021-06-15,KAU20,"15,450",-100,-0.64,"15,800","15,900","15,400","293,837","4,585,846,100","15,607"
2021-06-16,KAU20,"14,400",-1050,-6.8,"16,000","16,000","14,400","183,732","2,789,468,050","15,182"
2021-06-17,KAU20,"13,000",-1400,-9.72,"14,000","14,000","13,000","240,464","3,163,760,200","13,157"
2021-06-18,KAU20,"11,950",-1050,-8.08,"13,700","13,700","11,700","170,823","2,084,739,900","12,204"
2021-06-21,KAU20,"10,800",-1150,-9.62,"11,850","11,850","10,800","224,027","2,413,898,830","10,775"
2021-06-22,KAU20,"10,500",-300,-2.78,"10,000","10,500","9,750","187,709","1,919,990,320","10,229"
2021-06-23,KAU20,"11,550",1050,10,"11,000","11,550","11,000","103,023","1,185,009,250","11,502"
2021-06-24,KAU20,"12,700",1150,9.96,"11,550","12,700","11,550","148,672","1,857,386,450","12,493"
2021-06-25,KAU20,"13,700",1000,7.87,"12,700","13,700","12,700","147,953","1,967,526,500","13,298"
2021-06-28,KAU20,"15,050",1350,9.85,"15,000","15,050","13,700","269,929","4,019,258,550","14,890"
2021-06-29,KAU20,"14,700",-350,-2.33,"16,400","16,400","13,900","168,038","2,440,401,750","14,523"
2021-06-30,KAU20,"15,800",1100,7.48,"14,500","15,800","13,250","85,975","1,187,898,300","13,817"
2021-07-01,KAU20,"16,000",200,1.27,"15,500","16,000","15,250","9,521","148,754,700","15,624"
2021-07-02,KAU20,"16,100",100,0.63,"15,800","16,100","15,700","29,474","469,884,000","15,942"
2021-07-05,KAU20,"16,100",0,0,"16,200","16,200","16,000","8,000","128,700,000","16,088"
2021-07-06,KAU20,"16,500",400,2.48,"16,200","16,700","16,200","12,700","207,945,000","16,374"
2021-07-07,KAU20,"17,300",800,4.85,"16,500","17,300","16,500","10,530","177,949,000","16,899"
2021-07-08,KAU20,"17,800",500,2.89,"17,200","18,000","17,200","37,100","659,660,000","17,781"
2021-07-09,KAU20,"19,050",1250,7.02,"17,800","19,050","17,800","8,303","154,373,400","18,592"
2021-07-12,KAU20,"20,000",950,4.99,"20,450","20,450","20,000","4,542","91,363,400","20,115"
2021-07-13,KAU20,"20,700",700,3.5,"20,300","20,700","20,300","7,200","148,050,000","20,563"
2021-07-14,KAU20,"21,200",500,2.42,"20,700","21,800","20,700","46,957","1,005,006,900","21,403"
2021-07-15,KAU20,"21,300",100,0.47,"21,700","21,700","21,300","4,000","85,950,000","21,488"
2021-07-16,KAU20,"21,400",100,0.47,"21,500","21,500","21,300","3,200","68,440,000","21,388"
2021-07-19,KAU20,"21,500",100,0.47,"21,500","21,500","21,400","3,300","70,847,500","21,469"
2021-07-20,KAU20,"21,400",-100,-0.47,"21,400","21,500","21,350","14,450","309,247,500","21,401"
2021-07-21,KAU20,"21,400",0,0,"21,100","21,400","20,600","14,200","296,630,000","20,889"
2021-07-22,KAU20,"21,000",-400,-1.87,"21,200","21,200","21,000","15,000","315,250,000","21,017"
2021-07-23,KAU20,"21,100",100,0.48,"21,000","21,100","21,000","7,200","151,220,000","21,003"
2021-07-26,KAU20,"21,000",-100,-0.47,"20,700","21,000","20,700","3,000","62,550,000","20,850"
2021-07-27,KAU20,"21,100",100,0.48,"20,900","21,100","20,900","4,500","94,450,000","20,989"
2021-07-28,KAU20,"21,200",100,0.47,"21,000","21,200","20,900","5,447","114,537,000","21,028"
2021-07-29,KAU20,"21,100",-100,-0.47,"20,700","21,100","20,700","6,052","127,526,400","21,072"
2021-07-30,KAU20,"21,900",800,3.79,"21,200","21,900","21,100","19,086","410,644,000","21,515"
2021-08-02,KAU20,"22,100",200,0.91,"21,000","22,100","21,000","47,741","1,008,386,100","21,122"
2021-08-03,KAU20,"22,500",400,1.81,"22,400","22,700","22,400","8,158","183,774,700","22,527"
2021-08-04,KAU20,"22,100",-400,-1.78,"23,000","23,450","22,100","32,311","749,349,400","23,192"
2021-08-05,KAU20,"22,400",300,1.36,"23,300","24,000","22,400","52,577","1,233,108,000","23,453"
2021-08-06,KAU20,"22,500",100,0.45,"22,800","22,800","22,400","37,589","844,023,500","22,454"
2021-08-09,KAU20,"22,500",0,0,"20,500","22,500","20,500","226,969","5,014,088,000","22,092"
2021-08-10,KAU21,"24,000",1850,8.35,"23,500","24,000","23,500","8,325","197,227,500","23,691"
2021-08-11,KAU21,"26,400",2400,10,"24,000","26,400","24,000","13,350","342,810,000","25,679"
2021-08-12,KAU21,"26,000",-400,-1.52,"26,400","26,400","26,000","4,000","105,240,000","26,310"
2021-08-13,KAU21,"26,000",0,0,"26,700","27,000","26,000","11,400","300,840,000","26,389"
2021-08-17,KAU21,"26,000",0,0,"26,500","26,500","26,000","4,900","128,840,000","26,294"
2021-08-18,KAU21,"25,600",-400,-1.54,"25,500","25,800","25,500","2,810","71,846,000","25,568"
2021-08-19,KAU21,"27,000",1400,5.47,"25,500","27,000","25,500","5,300","139,520,000","26,325"
2021-08-20,KAU21,"26,100",-900,-3.33,"25,500","27,000","25,500","6,500","171,730,000","26,420"
2021-08-23,KAU21,"27,000",900,3.45,"26,100","27,100","26,100","9,950","266,790,000","26,813"
2021-08-24,KAU21,"29,400",2400,8.89,"27,300","29,700","27,300","30,500","892,545,000","29,264"
2021-08-25,KAU21,"29,500",100,0.34,"29,500","30,000","29,500","10,100","300,450,000","29,748"
2021-08-26,KAU21,"28,300",-1200,-4.07,"29,500","29,500","28,000","1,900","53,520,000","28,168"
2021-08-27,KAU21,"28,200",-100,-0.35,"28,300","28,500","28,200","2,310","65,455,000","28,335"
2021-08-30,KAU21,"28,400",200,0.71,"28,200","28,400","28,100","3,925","110,882,500","28,250"
2021-08-31,KAU21,"28,000",-400,-1.41,"28,400","28,400","28,000","5,400","151,440,000","28,044"
2021-09-01,KAU21,"27,700",-300,-1.07,"28,000","28,000","27,700","1,750","48,505,000","27,717"
2021-09-02,KAU21,"28,000",300,1.08,"27,700","28,000","27,600","8,100","226,120,000","27,916"
2021-09-03,KAU21,"28,000",0,0,"28,500","28,600","28,000","5,100","145,550,000","28,539"
2021-09-06,KAU21,"28,000",0,0,"28,000","28,600","28,000","7,450","211,704,000","28,417"
2021-09-07,KAU21,"28,500",500,1.79,"28,500","29,000","28,500","4,000","114,900,000","28,725"
